Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Smucker	Lloyd K.		X	PA11	2019	4/15/2020	30010950
Mr.	Snider	Vance Neal	II	C	TX13	2019	12/7/2019	10031215
Mr.	Snider	Vance Neal	II	X	TX13	2019	11/13/2019	8216674
	Snyder	Nicolette		C	MI08	2019	10/30/2019	10029812
Mr.	Soetaert	Michael Alan		D	KS01	2019	9/25/2019	9115422
Mr.	Sorensen	Soren Christian Mr		D	MN08	2019	2/20/2020	8216993
	Soria	Esmeralda		C	CA16	2019	10/4/2019	10029408
Hon.	Soto	Darren		O	FL09	2019	6/14/2020	10036278
Hon.	Soto	Darren		X	FL09	2019	4/15/2020	30010965
	Spalding	Carla A.		C	FL23	2019	5/15/2020	10034804
Hon.	Spanberger	Abigail		O	VA07	2019	5/8/2020	10035451
Hon.	Spanberger	Abigail		X	VA07	2019	4/15/2020	30010973
	Spandau	Carl		D	TX15	2019	2/25/2020	8217016
	Spandau	Carl		W		2019		8217036
Hon.	Spano	Vincent Ross		O	FL15	2019	8/13/2020	10037456
Hon.	Spano	Vincent Ross		X	FL15	2019	4/15/2020	30010976
	Sparks	Lisa		C	CA45	2019	9/6/2019	10028420
	Sparks	Lisa		X	CA45	2019	6/12/2019	30005940
Mr.	Speciale	Michael David		C	NC03	2019	3/22/2019	10025350
Hon.	Speier	Jackie		O	CA14	2019	8/6/2020	10037806
Hon.	Speier	Jackie		X	CA14	2019	4/15/2020	30010982
Ms.	Spezakis	Zina		A	NJ09	2019	5/8/2019	10026951
Ms.	Spezakis	Zina		C	NJ09	2019	5/2/2019	10026553
	Sreepada	Kiran		A	TN07	2019	11/15/2019	10030021
	Sreepada	Kiran		C	TN07	2019	11/7/2019	10029775
	Staat	Jeremy		C	CA08	2019	1/8/2020	10032419
Hon.	Stanton	Greg		O	AZ09	2019	8/7/2020	10037362
Hon.	Stanton	Greg		X	AZ09	2019	4/15/2020	30011001
	Stapleton	Corey		C	MT00	2019	7/20/2019	10028797
	Starky	Stuart		D	AZ04	2019	11/27/2019	8216769
Hon.	Stauber	Peter Allen		O	MN08	2019	8/6/2020	10036930
Hon.	Stauber	Peter Allen		X	MN08	2019	4/15/2020	30011006
	Steel	Michelle		C	CA48	2019	6/28/2019	10026859
	Steel	Michelle		X	CA48	2019	6/5/2019	30005931
Hon.	Stefanik	Elise M.		O	NY21	2019	8/11/2020	8217498
Hon.	Stefanik	Elise M.		X	NY21	2019	4/15/2020	30011008
Hon.	Steil	Bryan George		O	WI01	2019	8/11/2020	10037215
Hon.	Steil	Bryan George		P	WI01	2019	7/22/2019	20012039
Hon.	Steil	Bryan George		P	WI01	2019	7/22/2019	20012040
Hon.	Steil	Bryan George		X	WI01	2019	4/15/2020	30011011
	Steiner	Dan		C	GA12	2019	12/2/2019	8216780
	Steiner	Dan		D	GA12	2019	1/14/2020	8216903
Mr.	Stern	Everett		D	PA06	2019	5/10/2019	9114631
Mr.	Stern	Everett		W		2019		9115310
Hon.	Steube	W. Greg		O	FL17	2019	8/12/2020	10035261
Hon.	Steube	W. Greg		P	FL17	2019	8/13/2019	20012159
Hon.	Steube	W. Greg		X	FL17	2019	4/15/2020	30011019
	Stevanovich	Milo Milutin		C	CA36	2019	12/30/2019	10032340
Hon.	Stevens	Haley		A	MI11	2019	8/11/2021	10041837
Hon.	Stevens	Haley		O	MI11	2019	8/13/2020	10037378
Hon.	Stevens	Haley		X	MI11	2019	4/15/2020	30011021
	Stevenson	Bob		C	UT01	2019	2/17/2020	10031066
	Stevenson	Bob		X	UT01	2019	11/26/2019	30006239
Hon.	Stewart	Chris		O	UT02	2019	8/5/2020	10037128
Hon.	Stewart	Chris		X	UT02	2019	4/15/2020	30011027
Hon.	Stivers	Steve		O	OH15	2019	8/10/2020	10037167
Hon.	Stivers	Steve		X	OH15	2019	4/15/2020	30011032
Hon.	Stokes	Camron Devin		W		2019		8217034
	Stone	Elizabeth		C	VA10	2019	10/31/2019	10029827
	Straw	Andrew U D		D	VA08	2019	11/27/2019	8216756
	Straw	Andrew U. D.		D	VT00	2019	5/6/2019	40001490
	Straw	Andrew U. D.		D	VT00	2019	11/27/2019	8216757
	Straw	Andrew U. D.		W	VT00	2019	4/17/2020	7726
	Stuck	Amanda		C	WI08	2019	9/19/2019	9115400
Mr.	Sturges	Caleb Samuel		D	CA48	2019	4/22/2019	9114547
	Sullivan	David Xavier		C	CT05	2019	7/30/2019	10028861
Mr.	Summeralls	Donald Ray	II	D	FL27	2019	7/8/2019	40001566
Hon.	Suozzi	Thomas		O	NY03	2019	8/13/2020	10037543
Hon.	Suozzi	Thomas		X	NY03	2019	4/15/2020	30011065
	Supin	Jeanne		C	NC05	2019	11/22/2019	10031104
	Sutton	Aleccia		D	NC03	2019	10/18/2019	9115507
	Sutton	Lisa Song		C	NV04	2019	8/15/2019	10029122
	Sutton	Trent Gregory		C	TX17	2019	10/25/2019	10029740
	Swain	Alan D.		A	NC02	2019	5/15/2020	10035959
	Swain	Alan D.		C	NC02	2019	1/17/2020	10033460
Hon.	Swalwell	Eric		A	CA15	2019	8/17/2021	10043517
Hon.	Swalwell	Eric		O	CA15	2019	8/13/2020	10038358
Hon.	Swalwell	Eric		X	CA15	2019	4/15/2020	30011076
	Swank	Keith Roland		C	WA08	2019	5/13/2019	9114643
	Swann	Renee		C	TX17	2019	2/13/2020	10033629
	Swenson	Steve		C	NC02	2019	5/28/2019	10028184
	Swenson	Steve		W		2019		9115193
	Szemler	John Francis		D	CO06	2019	2/26/2020	8217024
Hon.	Takano	Mark		O	CA41	2019	8/12/2020	10038381
Hon.	Takano	Mark		X	CA41	2019	4/15/2020	30011090
	Tandon	Ritesh		C	CA17	2019	12/3/2019	10031184
	Tarnasiewicz-Heldut	Andrew		A	IL09	2019	12/31/2019	10032355
	Tarnasiewicz-Heldut	Andrew		C	IL09	2019	12/20/2019	10029696
	Tate	Ryan		C	WA10	2019	12/14/2019	10031262
	Tatum	Bryan Anthony		W	OR01	2019		8216904
	Taylor	Eric		D	CA14	2019	4/30/2020	40002992
	Taylor	Jay		C	TX26	2019	8/14/2019	10029130
	Taylor	Jeremy		C	IA04	2019	5/14/2019	10026995
	Taylor	Jessica		C	AL02	2019	2/2/2020	10033549
	Taylor	Jessica		X	AL02	2019	11/20/2019	8216726
Hon.	Taylor	Nicholas V.		A	TX03	2019	1/23/2021	10039426
Hon.	Taylor	Nicholas Van		O	TX03	2019	8/13/2020	10036701
Hon.	Taylor	Nicholas Van		P	TX03	2019	2/15/2019	20011105
Hon.	Taylor	Nicholas Van		P	TX03	2019	3/14/2019	20011170
Hon.	Taylor	Nicholas Van		P	TX03	2019	4/15/2019	20011315
Hon.	Taylor	Nicholas Van		P	TX03	2019	6/17/2019	20011768
Hon.	Taylor	Nicholas Van		P	TX03	2019	7/9/2019	20011924
Hon.	Taylor	Nicholas Van		P	TX03	2019	8/7/2019	20012121
Hon.	Taylor	Nicholas Van		P	TX03	2019	9/5/2019	20012273
Hon.	Taylor	Nicholas Van		P	TX03	2019	10/8/2019	20012398
Hon.	Taylor	Nicholas Van		P	TX03	2019	11/6/2019	20012539
Hon.	Taylor	Nicholas Van		P	TX03	2019	12/9/2019	20012685
Hon.	Taylor	Nicholas Van		X	TX03	2019	4/15/2020	30011100
Hon.	Taylor	Scott		T	VA02	2019	4/11/2019	9114528
Hon.	Taylor	Scott		X	VA02	2019	2/7/2019	9114368
Hon.	Taylor	Scott		X	VA02	2019	3/8/2019	9114452
	Taylor	Shalira Lisa		C	OH11	2019	9/5/2019	9115353
	Taylor	Tim		W		2019		9115368
	Taylor	Tim		X	AZ09	2019	8/15/2019	30006084
Dr.	Teague	Johnny Mark		C	TX09	2019	11/15/2019	10030026
Hon.	Tenney	Claudia		C	NY22	2019	1/29/2020	10029655
Hon.	Tenney	Claudia		T	NY22	2019	5/1/2019	10025108
Hon.	Tenney	Claudia		X	NY22	2019	1/28/2019	30005033
Hon.	Tenney	Claudia		X	NY22	2019	10/11/2019	30006185
	Tessler	Veronica Anya		W		2019		9114702
	Thibodeau	Mike		D	FL07	2019	7/8/2019	40001567
	Thomas	Allen		C	NC03	2019	4/19/2019	10026042
	Thomas	Robert		D	TX14	2019	2/20/2020	8216992
	Thomas	Sharon Breckenridge		C	TX23	2019	1/15/2020	10031193
	Thomas	Sharon Breckenridge		X	TX23	2019	12/10/2019	30006269
Hon.	Thompson	Bennie G.		O	MS02	2019	8/12/2020	10037798
Hon.	Thompson	Bennie G.		X	MS02	2019	4/15/2020	30011115
Hon.	Thompson	Glenn		O	PA15	2019	8/13/2020	10038005
Hon.	Thompson	Glenn		X	PA15	2019	4/15/2020	30011117
	Thompson	Larry		C	CA37	2019	1/28/2020	8216945
	Thompson	Larry		X	CA37	2019	12/10/2019	30006264
Hon.	Thompson	Mike		O	CA05	2019	7/28/2020	8217421
Hon.	Thompson	Mike		X	CA05	2019	4/15/2020	30011119
Mr.	Thompson	Steven Mr		W		2019		8216821
Hon.	Thornberry	Mac		O	TX13	2019	8/13/2020	10037453
Hon.	Thornberry	Mac		X	TX13	2019	4/15/2020	30011122
	Thornton	Dierdre		C	IN05	2019	7/17/2019	10028791
	Tidwell	Andrew J.		A	MI06	2019	12/22/2019	10032308
	Tidwell	Andrew J.		C	MI06	2019	12/22/2019	10032307
	Tidwell	Andrew J.		D	MI06	2019	1/8/2020	40001811
	Tiffany	Tom		C	WI07	2019	10/9/2019	10029632
	Tillman	Jimmy Lee	II	C	IL01	2019	6/26/2019	10028590
	Timko	Scott Richard		C	PA17	2019	6/18/2019	10028477
Hon.	Timmons	William R.	IV	O	SC04	2019	8/13/2020	10037720
Hon.	Timmons	William R.	IV	X	SC04	2019	4/15/2020	30011131
	Tims	Desiree		A	OH10	2019	9/2/2020	10038951
	Tims	Desiree		A	OH10	2019	9/2/2020	10038954
	Tims	Desiree		C	OH10	2019	12/27/2019	10032332
	Tipirneni	Hiral Vyas		C	AZ06	2019	5/15/2019	10028030
Hon.	Tipton	Scott R.		O	CO03	2019	8/13/2020	10038624
Hon.	Tipton	Scott R.		X	CO03	2019	4/15/2020	30011133
	Tirman	Matthew		D	WA06	2019	7/24/2019	9115191
	Tisdel	Kyle J.		C	NM03	2019	8/26/2019	10029270
Hon.	Titus	Dina		O	NV01	2019	8/4/2020	8217445
Hon.	Titus	Dina		X	NV01	2019	4/15/2020	30011135
Hon.	Tlaib	Rashida		O	MI13	2019	8/12/2020	10037809
Hon.	Tlaib	Rashida		X	MI13	2019	4/15/2020	30011136
	Todd	Ian Andrew		C	MN06	2019	8/5/2019	10028950
	Tomitsch	Melanie Diane		C	CO04	2019	1/17/2020	10033464
Hon.	Tonko	Paul		O	NY20	2019	8/13/2020	10038501
Hon.	Tonko	Paul		X	NY20	2019	4/15/2020	30011142
	Torres	Ivan		D	CA19	2019	7/26/2019	9115206
Hon.	Torres	Norma		O	CA35	2019	8/11/2020	10037904
Hon.	Torres	Norma		X	CA35	2019	4/15/2020	30011145
	Torres	Ritchie John		C	NY15	2019	2/12/2020	10031204
Hon.	Torres Small	Xochitl		A	NM02	2019	6/19/2021	10040983
Hon.	Torres Small	Xochitl		O	NM02	2019	8/11/2020	10037951
Hon.	Torres Small	Xochitl		X	NM02	2019	4/15/2020	30011147
Hon.	Trahan	Lori		O	MA03	2019	8/13/2020	10035656
Hon.	Trahan	Lori		X	MA03	2019	4/15/2020	30011154
	Troen	Kirk		C	FL10	2019	4/26/2019	10026289
Hon.	Trone	David		O	MD06	2019	8/13/2020	10036417
Hon.	Trone	David		X	MD06	2019	4/15/2020	30011158
Hon.	Trott	David A.		P	MI11	2019	1/8/2019	20010971
Hon.	Trott	David A.		P	MI11	2019	2/7/2019	20011108
Hon.	Trott	David A.		T	MI11	2019	5/1/2019	10025033
Hon.	Trott	David A.		X	MI11	2019	1/8/2019	30005012
	Trout	Blanca Ortiz		C	TX16	2019	1/13/2020	10032299
	Trout	Blanca Ortiz		X	TX16	2019	1/9/2020	30007294
	Trowbridge	James Howell		W	NC11	2019		8216858
	Trowbridge	James Howell		W	NC11	2019	1/8/2020	6657
	Trugman	Robert G.		C	NJ07	2019	11/5/2019	8216633
	Trujillo	Gus Luis		C	TX13	2019	10/31/2020	10033573
	Tseng	Amida Jacqueline		C	GA07	2019	10/22/2019	9115503
	Tseng	Amida Jacqueline		X	GA07	2019	7/30/2019	9115205
Hon.	Tsongas	Niki		T	MA03	2019	1/31/2019	10025092
	Tucker	Robert W.		C	TX11	2019	10/22/2019	10029760
	Tulp	Austin James		C	MS03	2019	12/3/2019	10031124
	Turner	Hilary		C	WV03	2019	10/5/2019	10029613
Hon.	Turner	Michael R.		O	OH10	2019	7/21/2020	10035476
Hon.	Turner	Michael R.		X	OH10	2019	4/15/2020	30011172
	Tutora	Nicholas		D	AZ09	2019	2/20/2020	8216996
	Tyler	John Wesley		D	CA05	2019	10/8/2019	40001671
Hon.	Underwood	Lauren		O	IL14	2019	8/13/2020	10036600
Hon.	Underwood	Lauren		X	IL14	2019	4/15/2020	30011177
	Underwood Jacobs	Angela		C	CA25	2019	5/14/2019	10027251
	Unterman	Renee		C	GA07	2019	10/16/2019	9115493
	Unterman	Renee		X	GA07	2019	7/12/2019	9115140
	Unterman	Renee		X	GA07	2019	8/16/2019	9115295
Hon.	Upton	Fred		O	MI06	2019	8/20/2020	8217575
Hon.	Upton	Fred		P	MI06	2019	1/25/2019	9114325
Hon.	Upton	Fred		P	MI06	2019	4/4/2019	9114498
Hon.	Upton	Fred		P	MI06	2019	5/22/2019	9114800
Hon.	Upton	Fred		P	MI06	2019	6/19/2019	9115061
Hon.	Upton	Fred		P	MI06	2019	6/25/2019	9115076
Hon.	Upton	Fred		P	MI06	2019	7/26/2019	9115199
Hon.	Upton	Fred		P	MI06	2019	9/13/2019	9115393
Hon.	Upton	Fred		P	MI06	2019	11/5/2019	8216631
Hon.	Upton	Fred		P	MI06	2019	12/19/2019	8216828
Hon.	Upton	Fred		X	MI06	2019	4/15/2020	30011182
	Urbina	Briana		D	MD05	2019	5/16/2019	9114690
	Uygur	Cenk		C	CA25	2019	1/31/2020	10031186
	Uygur	Cenk		X	CA25	2019	12/10/2019	30006266
	Uygur	Cenk		X	CA25	2019	1/24/2020	30007324
	Valadao	David		C	CA21	2019	9/23/2019	10029508
Hon.	Valadao	David G.		T	CA21	2019	5/7/2019	10026452
Hon.	Valadao	David G.		X	CA21	2019	2/7/2019	9114367
	Valdez	Donald		C	CO03	2019	9/10/2019	10029406
	Valdez	Efrain V.		C	TX23	2019	11/1/2019	8216634
	Valencia Avalos	Viktor J.		D	TX33	2019	6/18/2019	9115073
	Valencia Avalos	Viktor J.		D	TX33	2019	6/21/2019	40001554
Dr.	Valentin	Leonardo Ivan		C	FL07	2019	12/6/2019	10031079
	Valenzuela	Candace Hope		C	TX24	2019	5/16/2019	10027209
	Valenzuela	Candace Hope		D	TX24	2019	5/28/2019	9114897
Hon.	Van Drew	Jeff		O	NJ02	2019	5/29/2020	8217316
Hon.	Van Drew	Jeff		X	NJ02	2019	4/15/2020	30011186
	Van Duyne	Elizabeth Ann		C	TX24	2019	12/3/2019	10029236
	Van Duyne	Elizabeth Ann		X	TX24	2019	9/4/2019	30006128
	Van Winkle	Benjamin		C	TX23	2019	12/6/2019	10029295
	Van Winkle	Benjamin		D	TX23	2019	8/29/2019	40001628
	Vander Dussen	Jared		C	NM01	2019	3/11/2020	10031206
	Vander Dussen	Jared		X	NM01	2019	12/11/2019	30006274
Hon.	Vargas	Juan		O	CA51	2019	8/7/2020	10037092
Hon.	Vargas	Juan		X	CA51	2019	4/15/2020	30011196
	Vasquez	Fabian Cordova		D	TX33	2019	4/22/2019	9114546
Dr.	Vayda	Daniel Michael		C	PA18	2019	2/4/2020	10033594
Dr.	Vayda	Daniel Michael		D	PA18	2019	1/6/2020	8216900
	Vazquez	Joaquin		C	CA53	2019	1/16/2020	10032459
	Vazquez	Osvaldo		C	FL18	2019	11/1/2019	10029805
Hon.	Veasey	Marc A.		O	TX33	2019	7/19/2020	10036891
Hon.	Veasey	Marc A.		X	TX33	2019	4/15/2020	30011201
	Vega	Samuel Jairo		D	TX24	2019	2/26/2020	8217025
Hon.	Vela	Filemon		A	TX34	2019	8/12/2021	8218260
Hon.	Vela	Filemon		O	TX34	2019	8/13/2020	8217526
Hon.	Vela	Filemon		X	TX34	2019	4/15/2020	30011202
	Velazquez	Jose		C	NY14	2019	10/28/2019	10029810
Hon.	Velázquez	Nydia M.		O	NY07	2019	8/10/2020	10037318
Hon.	Velázquez	Nydia M.		X	NY07	2019	4/15/2020	30011203
	Ventura	Rachel F.		C	IL11	2019	7/27/2019	10028859
	Vessali	Elianor-Azarak		C	TX17	2019	12/21/2019	10032304
	Vessio	Nicholas P.		A	FL18	2019	6/10/2020	10036372
	Vessio	Nicholas P.		C	FL18	2019	11/17/2019	10029967
Ms.	Vilarino	Irina		C	FL26	2019	9/16/2019	9115396
Hon.	Visclosky	Peter J.		O	IN01	2019	8/13/2020	10036772
Hon.	Visclosky	Peter J.		P	IN01	2019	1/24/2019	20011048
Hon.	Visclosky	Peter J.		X	IN01	2019	4/15/2020	30011218
	Vital	Jacob		C	CA15	2019	12/12/2019	10031247
	Vladimer	Erica Arden		C	NY12	2019	11/7/2019	10028538
	Vladimer	Erica Arden		X	NY12	2019	6/19/2019	30005989
Mrs.	Vogel	Lucia Marina		C	MN05	2019	12/3/2019	10031183
	Wachspress	Debbie		C	PA01	2019	8/29/2019	10029170
Hon.	Wagner	Ann		O	MO02	2019	8/12/2020	10036189
Hon.	Wagner	Ann		P	MO02	2019	3/22/2019	9114491
Hon.	Wagner	Ann		P	MO02	2019	5/13/2019	9114647
Hon.	Wagner	Ann		P	MO02	2019	6/14/2019	9115052
Hon.	Wagner	Ann		P	MO02	2019	7/15/2019	9115156
Hon.	Wagner	Ann		P	MO02	2019	8/15/2019	9115290
Hon.	Wagner	Ann		P	MO02	2019	9/5/2019	9115350
Hon.	Wagner	Ann		P	MO02	2019	10/28/2019	9115514
Hon.	Wagner	Ann		P	MO02	2019	11/12/2019	8216665
Hon.	Wagner	Ann		P	MO02	2019	12/9/2019	8216807
Hon.	Wagner	Ann		P	MO02	2019	1/9/2020	8216876
Hon.	Wagner	Ann		X	MO02	2019	4/15/2020	30011222
	Wahab	Aisha		C	CA15	2019	2/15/2020	10033654
	Wahab	Aisha		W		2019		8217058
Hon.	Walberg	Tim		O	MI07	2019	6/3/2020	10035479
Hon.	Walberg	Timothy		X	MI07	2019	4/15/2020	30011225
Hon.	Walden	Greg		O	OR02	2019	8/13/2020	10037629
Hon.	Walden	Greg		X	OR02	2019	4/15/2020	30011226
	Walker	Alex		D	IL15	2019	10/15/2019	9115497
Hon.	Walker	Bradley Mark		O	NC06	2019	4/17/2020	10035046
Hon.	Walker	Bradley Mark		X	NC06	2019	4/15/2020	30011231
Ms.	Walker	Kimberly H.		A	FL12	2019	10/6/2020	10039167
Ms.	Walker	Kimberly H.		C	FL12	2019	10/6/2020	10039165
	Walker	Rodney L.		D	NC08	2019	6/13/2019	40001549
	Walkerlieb	Zachary		W	NV03	2019	8/15/2019	6630
	Walkerlieb	Zachary		X	NV03	2019	5/20/2019	30005781
Mrs.	Wall	Kathaleen		C	TX22	2019	11/18/2019	10029924
Mrs.	Wall	Kathaleen		X	TX22	2019	9/26/2019	9115415
	Walls-Windhauser	Angela Marie		W		2019		9115474
	Walls-Windhauser	Angela Marie		W	FL10	2019	10/7/2019	6637
Hon.	Walorski	Jackie		A	IN02	2019	7/16/2021	10041416
Hon.	Walorski	Jackie		O	IN02	2019	7/28/2020	10035716
Hon.	Walorski	Jackie		X	IN02	2019	4/15/2020	30011243
Hon.	Walters	Mimi		C	CA45	2019	5/8/2019	10026343
Hon.	Walters	Mimi		T	CA45	2019	2/3/2019	10025083
Hon.	Walters	Mimi		X	CA45	2019	1/21/2019	30005027
Hon.	Waltz	Michael		O	FL06	2019	8/13/2020	10038407
Hon.	Waltz	Michael		X	FL06	2019	4/15/2020	30011245
	Walz	Joe Joseph		C	TX22	2019	8/13/2019	10029109
	Walz	Thaddeus Joseph		C	TX22	2019	1/14/2019	10025060
Hon.	Walz	Timothy J.		T	MN01	2019	3/5/2019	10025103
Hon.	Walz	Timothy J.		X	MN01	2019	1/28/2019	30005034
	Wang	Andrew		D	IL10	2019	8/29/2019	9115367
	Ward	Anne Marie		C	AZ04	2019	12/2/2019	10031119
Ms.	Washburn	Amy Irene		C	WI06	2019	2/11/2020	10033617
	Washburne	Mark		D	NJ11	2019	10/2/2019	9115460
	Washburne	Mark		W		2019		8217153
Hon.	Wasserman Schultz	Debbie		O	FL23	2019	8/13/2020	10037015
Hon.	Wasserman Schultz	Debbie		P	FL23	2019	7/1/2019	20011896
Hon.	Wasserman Schultz	Debbie		X	FL23	2019	4/15/2020	30011265
	Waterbury	Alley		C	MN05	2019	1/13/2020	10032401
	Waterman	Brandyn Joseph		D	TX23	2019	8/2/2019	40001599
Hon.	Waters	Maxine		O	CA43	2019	8/13/2020	10038229
Hon.	Waters	Maxine		X	CA43	2019	4/15/2020	30011267
Hon.	Watkins	Steve Charles	Jr.	O	KS02	2019	8/13/2020	10038291
Hon.	Watkins	Steven Charles	Jr.	X	KS02	2019	4/15/2020	30011270
	Watson	Eugene Lacy		C	WV03	2019	5/11/2020	10035607
	Watson	Tom W.		C	TX19	2019	5/15/2020	10033506
	Waymaster	Troy		C	KS01	2019	2/27/2020	8217007
	Weaver	Erika C.		D	IL15	2019	1/8/2020	40001817
	Webb	Bryant Cameron		A	VA05	2019	5/18/2020	10036051
	Webb	Bryant Cameron		C	VA05	2019	5/18/2020	10029363
	Webb	Bryant Cameron		X	VA05	2019	9/10/2019	30006140
Hon.	Weber	Randy K.	Sr.	O	TX14	2019	8/13/2020	10036607
Hon.	Weber	Randy K.	Sr.	X	TX14	2019	4/15/2020	30011282
Hon.	Webster	Daniel		O	FL11	2019	8/11/2020	10037934
Hon.	Webster	Daniel		P	FL11	2019	9/30/2019	20012392
Hon.	Webster	Daniel		P	FL11	2019	10/9/2019	20012454
Hon.	Webster	Daniel		X	FL11	2019	4/15/2020	30011283
	Weinstock	Michael S.		C	NY03	2019	2/27/2020	8217008
	Weir	Sara Hart		C	KS03	2019	12/27/2019	10031164
	Weir	Sara Hart		X	KS03	2019	10/1/2019	9115446
	Weislogel	Benjamin Charles		D	OH12	2019	11/13/2019	40001714
Dr.	Welch	Lisa Renea		C	TX12	2019	10/8/2019	10029649
Hon.	Welch	Peter		O	VT00	2019	8/12/2020	10036915
Hon.	Welch	Peter		P	VT00	2019	1/9/2019	20010935
Hon.	Welch	Peter		P	VT00	2019	2/7/2019	20011107
Hon.	Welch	Peter		P	VT00	2019	3/12/2019	20011283
Hon.	Welch	Peter		P	VT00	2019	4/19/2019	20011504
Hon.	Welch	Peter		P	VT00	2019	5/3/2019	20011598
Hon.	Welch	Peter		P	VT00	2019	6/4/2019	20011793
Hon.	Welch	Peter		P	VT00	2019	7/9/2019	20011955
Hon.	Welch	Peter		P	VT00	2019	7/31/2019	20012083
Hon.	Welch	Peter		P	VT00	2019	9/1/2019	20012235
Hon.	Welch	Peter		P	VT00	2019	10/14/2019	20012390
Hon.	Welch	Peter		P	VT00	2019	11/14/2019	20012591
Hon.	Welch	Peter		P	VT00	2019	12/11/2019	20012714
Hon.	Welch	Peter		X	VT00	2019	4/15/2020	30011296
	Wells	Amy Pope		C	FL03	2019	5/22/2019	10028134
Dr.	Wells	Tom Beckwith		C	FL03	2019	5/30/2019	9114928
	Wells	William Daniel		C	CA50	2019	9/9/2019	9115370
Hon.	Wenstrup	Brad R.		O	OH02	2019	8/13/2020	10036599
Hon.	Wenstrup	Brad R.		X	OH02	2019	4/15/2020	30011299
	Werner	Cindy		D	WI04	2019	9/3/2019	40001630
	West	Amy Phan		D	CA47	2019	12/30/2019	8216892
Hon.	Westerman	Bruce		O	AR04	2019	8/12/2020	10037717
Hon.	Westerman	Bruce		X	AR04	2019	4/15/2020	30011306
Hon.	Wexton	Jennifer		O	VA10	2019	8/9/2020	10037682
Hon.	Wexton	Jennifer		X	VA10	2019	4/15/2020	30011308
	Wheeland	Jeff C.		W		2019		8217136
	White	Darren D.		D	IA01	2019	11/18/2019	8216704
	White	Philanise		C	IL01	2019	10/8/2019	10029653
	Wieckowski	Robert		C	CA15	2019	6/27/2019	9115089
	Wieckowski	Robert		W		2019		9115085
Mr.	Wiggins	Lloyd Arthur		C	FL14	2019	6/20/2019	10028556
Mr.	Wiggins	Lloyd Arthur		D	FL14	2019	6/28/2019	9115086
Mr.	Wiggins	Lloyd Arthur		W	FL14	2019	4/23/2020	7735
Hon.	Wild	Susan		O	PA07	2019	8/13/2020	10036260
Hon.	Wild	Susan		X	PA07	2019	4/15/2020	30011333
	Wildenradt	Craig		C	TN05	2019	1/24/2020	10033494
	Wildes	Michael		C	NJ09	2019	5/13/2019	9114642
	Wiley	Albert Lee	Jr	D	NC09	2019	11/15/2019	8216702
	Wilkes	McKayla		A	MD05	2019	5/7/2019	10026894
	Wilkes	McKayla		C	MD05	2019	5/7/2019	10026808
	Williams	Bridgette		D	VA07	2019	2/20/2020	8216985
	Williams	Celeste Sarene		C	AR03	2019	11/14/2019	10029918
Dr.	Williams	Grace I.		C	CA49	2019	11/13/2019	10029995
	Williams	Kathleen		C	MT00	2019	5/15/2019	10028014
	Williams	Kim		C	CA16	2019	7/2/2019	10028628
	Williams	Larry		D	AZ01	2019	6/11/2019	9115034
	Williams	Melissa Mechelle		D	TX09	2019	7/18/2019	9115179
	Williams	Michael Howard		C	TX31	2019	6/19/2019	9115064
Mr.	Williams	Michael Tyrone		W	NC02	2019		8216862
Hon.	Williams	Roger		O	TX25	2019	8/13/2020	10037718
Hon.	Williams	Roger		X	TX25	2019	4/15/2020	30011350
	Williams	Samuel Lee	Jr	C	TX16	2019	11/16/2019	10031032
	Williams	Whittney Whittney		C	MI11	2019	8/30/2019	10029081
	Willis	Andrew Jackson		C	MI03	2019	1/25/2020	10033471
Mr.	Wilson	Dan Caroll		C	GA09	2019	1/18/2020	10031073
Mr.	Wilson	Dan Caroll		X	GA09	2019	12/2/2019	30006240
Hon.	Wilson	Frederica S.		O	FL24	2019	9/9/2020	10038965
Hon.	Wilson	Frederica S.		X	FL24	2019	4/15/2020	30011359
Hon.	Wilson	Joe		O	SC02	2019	6/11/2020	10036065
Hon.	Wilson	Joe		X	SC02	2019	4/15/2020	30011362
	Wilt	Robin		C	NY25	2019	11/9/2019	10028813
	Wilt	Robin		D	NY25	2019	7/23/2019	40001582
Mr.	Winegarner	Josh Lee		C	TX13	2019	11/18/2019	10031041
	Winter	Thomas		C	MT00	2019	5/15/2019	10027647
Mr.	Winters	Antwain D.		D	MO05	2019	7/24/2019	9115192
Ms.	Winters	Charlie Madison		D	CO01	2019	4/22/2019	9114545
	Wirth	Brian		C	SD00	2019	10/7/2019	10029568
	Wisdom	Adela Dawnise		D	MO03	2019	9/11/2019	9115376
Mrs.	Witt	Katie Marie		C	UT01	2019	9/21/2019	10029493
Hon.	Wittman	Robert J.		O	VA01	2019	8/13/2020	10036428
Hon.	Wittman	Robert J.		P	VA01	2019	1/11/2019	20010995
Hon.	Wittman	Robert J.		P	VA01	2019	2/7/2019	20011109
Hon.	Wittman	Robert J.		P	VA01	2019	5/7/2019	20011622
Hon.	Wittman	Robert J.		P	VA01	2019	7/12/2019	20011953
Hon.	Wittman	Robert J.		P	VA01	2019	9/18/2019	20012305
Hon.	Wittman	Robert J.		P	VA01	2019	10/16/2019	20012457
Hon.	Wittman	Robert J.		P	VA01	2019	12/12/2019	20012746
Hon.	Wittman	Robert J.		X	VA01	2019	4/15/2020	30011375
